,Name,brand_x,ratings,volume,price,category,Age,type,gender,rating,recommend
0,리얼 히알루로닉 블루 100 토너 패드,웰라쥬,4.66,210ml ," 24,000원",스킨케어,28,민감성,여,4.0,True
1,파워 10 포뮬라 엘아이 젤리 패드 감초줄렌,잇츠스킨,4.73,70ea ," 22,000원",스킨케어,23,복합성,여,5.0,True
2,파워 10 포뮬라 엘아이 젤리 패드 감초줄렌,잇츠스킨,4.73,70ea ," 22,000원",스킨케어,24,복합성,여,5.0,True
3,파워 10 포뮬라 엘아이 젤리 패드 감초줄렌,잇츠스킨,4.73,70ea ," 22,000원",스킨케어,29,복합성,여,5.0,True
4,파워 10 포뮬라 엘아이 젤리 패드 감초줄렌,잇츠스킨,4.73,70ea ," 22,000원",스킨케어,29,복합성,여,5.0,True
5,파워 10 포뮬라 엘아이 젤리 패드 감초줄렌,잇츠스킨,4.73,70ea ," 22,000원",스킨케어,24,복합성,여,5.0,True
6,캐롯 카로틴 카밍 워터 패드,스킨푸드,4.55,60ea ," 26,000원",스킨케어,24,지성,여,5.0,True
7,센텔라 목화솜 토너패드,웰스킨,4.51,70ea ," 22,000원",스킨케어,23,지성,여,4.0,True
8,시카마누 순면 클리어패드,파넬,4.51,70ea ," 31,000원",스킨케어,29,복합성,여,5.0,True
9,아쿠아 피토플렉스 크림 인 토너,아이레시피,4.44,120ml ," 20,000원",스킨케어,30,복합성,여,4.0,True
10,인텐시브 리파이닝 에멀젼,라보드레,4.54,50ml ," 33,000원",스킨케어,19,건성,여,5.0,True
11,인텐시브 리파이닝 에멀젼,라보드레,4.54,50ml ," 33,000원",스킨케어,39,건성,여,5.0,True
12,아토베리어 365 로션,에스트라,4.43,150ml ," 28,000원",스킨케어,28,건성,여,4.0,True
13,아토베리어 365 로션,에스트라,4.43,150ml ," 28,000원",스킨케어,32,건성,여,5.0,True
14,아토베리어 365 로션,에스트라,4.43,150ml ," 28,000원",스킨케어,23,복합성,여,4.0,True
15,아토베리어 365 로션,에스트라,4.43,150ml ," 28,000원",스킨케어,15,지성,여,4.0,True
16,아토베리어 365 로션,에스트라,4.43,150ml ," 28,000원",스킨케어,32,복합성,여,4.0,True
17,아토베리어 365 로션,에스트라,4.43,150ml ," 28,000원",스킨케어,17,민감성,여,5.0,True
18,아토베리어 365 로션,에스트라,4.43,150ml ," 28,000원",스킨케어,25,민감성,여,4.0,True
20,그린티 약산성 에센스 로션,라운드어라운드,4.47,220ml ," 23,000원",스킨케어,29,건성,여,4.0,True
22,슈퍼바이탈 에멀젼,아이오페,4.35,150ml ," 60,000원",스킨케어,38,복합성,여,5.0,True
23,레드 블레미쉬 멀티 플루이드,닥터지,4.05,100ml ," 95,000원",스킨케어,31,복합성,여,4.0,True
24,굳세라 수퍼 세라마이드 에멀젼,홀리카홀리카,4.06,130ml ," 17,000원",스킨케어,17,민감성,여,5.0,True
25,굳세라 수퍼 세라마이드 에멀젼,홀리카홀리카,4.06,130ml ," 17,000원",스킨케어,27,복합성,여,4.0,True
26,트릭세라 뉴트리 플루이드 로션,아벤느,4.1,200ml ," 33,000원",스킨케어,24,민감성,여,4.0,True
27,트릭세라 뉴트리 플루이드 로션,아벤느,4.1,200ml ," 33,000원",스킨케어,29,건성,여,4.0,True
28,자음생세럼,설화수,4.65,50ml ," 220,000원",스킨케어,50,복합성,여,4.0,True
29,폴리페놀 인 프로폴리스 15% 앰플,바이위시트렌드,4.54,30ml ," 32,000원",스킨케어,21,복합성,여,5.0,True
30,폴리페놀 인 프로폴리스 15% 앰플,바이위시트렌드,4.54,30ml ," 32,000원",스킨케어,32,복합성,여,5.0,True
31,파워 10 포뮬라 엘아이 이펙터 감초줄렌,잇츠스킨,4.55,30ml ," 14,000원",스킨케어,28,복합성,여,5.0,True
32,파워 10 포뮬라 엘아이 이펙터 감초줄렌,잇츠스킨,4.55,30ml ," 14,000원",스킨케어,23,지성,여,5.0,True
34,파워 10 포뮬라 엘아이 이펙터 감초줄렌,잇츠스킨,4.55,30ml ," 14,000원",스킨케어,29,복합성,여,4.0,True
35,리더스 퍼스트 샷 액티브 에센스 에이지 컨트롤,리더스코스메틱,4.52,150ml ," 34,000원",스킨케어,31,복합성,여,5.0,True
36,리더스 퍼스트 샷 액티브 에센스 에이지 컨트롤,리더스코스메틱,4.52,150ml ," 34,000원",스킨케어,23,복합성,여,5.0,True
37,리더스 퍼스트 샷 액티브 에센스 에이지 컨트롤,리더스코스메틱,4.52,150ml ," 34,000원",스킨케어,23,건성,여,5.0,True
38,리더스 퍼스트 샷 액티브 에센스 에이지 컨트롤,리더스코스메틱,4.52,150ml ," 34,000원",스킨케어,42,복합성,여,5.0,True
39,리더스 퍼스트 샷 액티브 에센스 에이지 컨트롤,리더스코스메틱,4.52,150ml ," 34,000원",스킨케어,31,복합성,여,4.0,True
40,리더스 퍼스트 샷 액티브 에센스 에이지 컨트롤,리더스코스메틱,4.52,150ml ," 34,000원",스킨케어,40,건성,여,5.0,True
41,타임 레볼루션 나이트 리페어 앰플 5X,미샤,4.45,70ml ," 44,000원",스킨케어,36,건성,여,5.0,True
43,인테카 수딩 크림,메이크프렘,4.59,80ml ," 32,000원",스킨케어,31,건성,여,5.0,True
44,인테카 수딩 크림,메이크프렘,4.59,80ml ," 32,000원",스킨케어,27,건성,여,4.0,True
45,인테카 수딩 크림,메이크프렘,4.59,80ml ," 32,000원",스킨케어,26,건성,여,5.0,True
46,워터풀 히알루론산 크림,주미소,4.59,50g ," 24,000원",스킨케어,21,지성,여,5.0,True
47,화이트 트러플 프리미엄 인텐시브 세럼,달바,4.53,100ml ," 46,000원",스킨케어,25,건성,여,4.0,True
48,화이트 트러플 프리미엄 인텐시브 세럼,달바,4.53,100ml ," 46,000원",스킨케어,31,복합성,여,5.0,True
49,화이트 트러플 프리미엄 인텐시브 세럼,달바,4.53,100ml ," 46,000원",스킨케어,24,민감성,여,5.0,True
52,화이트 트러플 프리미엄 인텐시브 세럼,달바,4.53,100ml ," 46,000원",스킨케어,36,복합성,여,5.0,True
53,화이트 트러플 프리미엄 인텐시브 세럼,달바,4.53,100ml ," 46,000원",스킨케어,29,건성,여,5.0,True
54,굳세라 수퍼 세라마이드 미스트,홀리카홀리카,4.32,120ml ," 15,000원",스킨케어,31,복합성,여,5.0,True
55,굳세라 수퍼 세라마이드 미스트,홀리카홀리카,4.32,120ml ," 15,000원",스킨케어,32,건성,여,5.0,True
56,미스 플라워 앤 미스터 허니 프로폴리스 리쥬비네이팅 앰플 미스트,바닐라코,4.44,99ml ," 25,000원",스킨케어,16,복합성,여,4.0,True
57,미스 플라워 앤 미스터 허니 프로폴리스 리쥬비네이팅 앰플 미스트,바닐라코,4.44,99ml ," 25,000원",스킨케어,27,건성,여,5.0,True
59,아쿠아 피토플렉스 크림 인 토너 미스트,아이레시피,4.58,60ml ," 15,000원",스킨케어,33,복합성,여,5.0,True
60,아쿠아 피토플렉스 크림 인 토너 미스트,아이레시피,4.58,60ml ," 15,000원",스킨케어,40,건성,여,5.0,True
61,아쿠아 피토플렉스 크림 인 토너 미스트,아이레시피,4.58,60ml ," 15,000원",스킨케어,26,건성,여,5.0,True
62,아쿠아 피토플렉스 크림 인 토너 미스트,아이레시피,4.58,60ml ," 15,000원",스킨케어,36,복합성,여,5.0,True
63,아쿠아 피토플렉스 크림 인 토너 미스트,아이레시피,4.58,60ml ," 15,000원",스킨케어,46,복합성,여,5.0,True
64,아쿠아 피토플렉스 크림 인 토너 미스트,아이레시피,4.58,60ml ," 15,000원",스킨케어,26,건성,여,5.0,True
65,아쿠아 피토플렉스 크림 인 토너 미스트,아이레시피,4.58,60ml ," 15,000원",스킨케어,35,복합성,여,5.0,True
67,크림 스킨 미스트,라네즈,4.25,120ml ," 25,000원",스킨케어,30,건성,여,5.0,True
68,화이트 트러플 바이탈 스프레이 세럼,달바,4.29,100ml ," 29,000원",스킨케어,33,복합성,여,4.0,True
69,화이트 트러플 바이탈 스프레이 세럼,달바,4.29,100ml ," 29,000원",스킨케어,26,민감성,여,5.0,True
70,화이트 트러플 바이탈 스프레이 세럼,달바,4.29,100ml ," 29,000원",스킨케어,26,민감성,여,4.0,True
71,화이트 트러플 퍼스트 스프레이 세럼,달바,4.15,100ml ," 29,000원",스킨케어,22,복합성,여,5.0,True
72,화이트 트러플 퍼스트 스프레이 세럼,달바,4.15,100ml ," 29,000원",스킨케어,35,복합성,여,4.0,True
73,화이트 트러플 퍼스트 스프레이 세럼,달바,4.15,100ml ," 29,000원",스킨케어,32,복합성,여,5.0,True
74,화이트 트러플 퍼스트 스프레이 세럼,달바,4.15,100ml ," 29,000원",스킨케어,24,중성,여,5.0,True
75,안티더스트 배리어 미스트,레드투래드,4.23,55ml ," 13,900원",스킨케어,29,복합성,여,4.0,True
76,윌 프로디쥬스 멀티 플로럴 오일,눅스,4.51,100ml ," 49,000원",스킨케어,36,복합성,여,4.0,True
77,윌 프로디쥬스 멀티 플로럴 오일,눅스,4.51,100ml ," 49,000원",스킨케어,25,건성,여,4.0,True
78,윌 프로디쥬스 멀티 플로럴 오일,눅스,4.51,100ml ," 49,000원",스킨케어,29,민감성,여,5.0,True
79,윌 프로디쥬스 멀티 플로럴 오일,눅스,4.51,100ml ," 49,000원",스킨케어,32,복합성,여,4.0,True
82,100% 퓨어 호호바 오일,데저트에센스,4.45,118ml ," 26,900원",스킨케어,23,복합성,여,4.0,True
83,100% 퓨어 호호바 오일,데저트에센스,4.45,118ml ," 26,900원",스킨케어,37,복합성,여,5.0,True
85,100% 퓨어 호호바 오일,데저트에센스,4.45,118ml ," 26,900원",스킨케어,17,민감성,여,4.0,True
87,호호바 오일,티르티르,4.44,30ml ," 20,000원",스킨케어,28,건성,여,5.0,True
88,더 블랙티 런던 클래식 오일,토니모리,4.37,30ml ," 30,000원",스킨케어,23,복합성,여,4.0,True
89,100% 퓨어 유기농 호호바 오일,나우푸드,4.28,118ml ," 14,000원",스킨케어,25,중성,여,5.0,True
90,프리미엄 호호바 오일,시드물,4.31,100ml ," 16,300원",스킨케어,37,복합성,여,5.0,True
91,티트리 100 오일,에센허브,4.26,10ml , 20ml ,스킨케어,34,지성,여,5.0,True
92,스킨 이센셜즈 배리어 리페어 페이스 오일,로벡틴,4.2,30ml ," 39,000원",스킨케어,38,복합성,여,5.0,True
93,아쿠아수르스 매직 젤 오일,비오템,4.22,50ml ," 68,000원",스킨케어,45,건성,여,5.0,True
94,달빛유자 페이스 오일,한율,4.12,30ml ," 38,000원",스킨케어,27,복합성,여,5.0,True
96,블랙 쿠션 [SPF34/PA++],헤라,4.27,15g*2 ," 60,000원",페이스메이크업,24,지성,여,5.0,True
97,블랙 쿠션 [SPF34/PA++],헤라,4.27,15g*2 ," 60,000원",페이스메이크업,25,복합성,여,5.0,True
98,블랙 쿠션 [SPF34/PA++],헤라,4.27,15g*2 ," 60,000원",페이스메이크업,24,복합성,여,5.0,True
99,디자이너 리프트 파운데이션,조르지오아르마니,4.41,30ml ," 89,000원",페이스메이크업,31,건성,여,5.0,True
101,블랙 파운데이션 [SPF15/PA+],헤라,4.12,35ml ," 60,000원",페이스메이크업,35,건성,여,5.0,True
102,울트라 HD 파우더,메이크업포에버,4.55,8.5g ," 54,000원",페이스메이크업,31,복합성,여,5.0,True
103,울트라 HD 파우더,메이크업포에버,4.55,8.5g ," 54,000원",페이스메이크업,31,건성,여,5.0,True
104,울트라 HD 프레스드 파우더,메이크업포에버,4.54,6.2g ," 54,000원",페이스메이크업,25,건성,여,5.0,True
105,울트라 HD 프레스드 파우더,메이크업포에버,4.54,6.2g ," 54,000원",페이스메이크업,26,민감성,여,4.0,True
106,울트라 HD 프레스드 파우더,메이크업포에버,4.54,6.2g ," 54,000원",페이스메이크업,23,복합성,여,5.0,True
107,라스트 세범 팩트,삐아,4.45,7g ," 11,000원",페이스메이크업,16,건성,여,4.0,True
109,매치 퍼펙션 실키 루즈 페이스 파우더,림멜,4.44,10g ," 17,000원",페이스메이크업,22,복합성,여,4.0,True
110,포어 블러 파우더,이니스프리,4.39,11g ," 15,000원",페이스메이크업,32,건성,여,5.0,True
111,에어 핏 파우더 팩트,이글립스,4.39,8g ," 8,500원",페이스메이크업,25,건성,여,5.0,True
112,에어 핏 파우더 팩트,이글립스,4.39,8g ," 8,500원",페이스메이크업,30,지성,여,5.0,True
113,블러 파우더 팩트,어바웃톤,4.39,9g ," 10,000원",페이스메이크업,23,복합성,여,5.0,True
114,블러 파우더 팩트,어바웃톤,4.39,9g ," 10,000원",페이스메이크업,30,지성,여,5.0,True
115,블러 파우더 팩트,어바웃톤,4.39,9g ," 10,000원",페이스메이크업,25,건성,여,5.0,True
116,프라임 프라이머 피니시 파우더,바닐라코,4.34,12g ," 22,000원",페이스메이크업,27,중성,여,4.0,True
117,미네랄 피니싱 파우더,로라메르시에,4.41,12g ," 49,000원",페이스메이크업,31,복합성,여,5.0,True
118,루스 세팅 파우더,로라메르시에,4.32,29g ," 56,000원",페이스메이크업,32,중성,여,5.0,True
119,피치뽀송 멀티 피니시 파우더,스킨푸드,4.29,5g ," 6,500원",페이스메이크업,31,건성,여,5.0,True
120,피치뽀송 멀티 피니시 파우더,스킨푸드,4.29,5g ," 6,500원",페이스메이크업,27,복합성,여,5.0,True
121,피치뽀송 멀티 피니시 파우더,스킨푸드,4.29,5g ," 6,500원",페이스메이크업,20,지성,여,5.0,True
122,노세범 미네랄 파우더,이니스프리,4.33,5g ," 7,000원",페이스메이크업,24,지성,여,5.0,True
123,노세범 미네랄 파우더,이니스프리,4.33,5g ," 7,000원",페이스메이크업,21,복합성,여,5.0,True
124,노세범 미네랄 파우더,이니스프리,4.33,5g ," 7,000원",페이스메이크업,24,복합성,여,5.0,True
125,노세범 미네랄 파우더,이니스프리,4.33,5g ," 7,000원",페이스메이크업,32,건성,여,5.0,True
126,노세범 미네랄 파우더,이니스프리,4.33,5g ," 7,000원",페이스메이크업,31,복합성,여,4.0,True
127,노세범 미네랄 파우더,이니스프리,4.33,5g ," 7,000원",페이스메이크업,26,민감성,여,4.0,True
128,노세범 미네랄 파우더,이니스프리,4.33,5g ," 7,000원",페이스메이크업,26,민감성,여,5.0,True
129,노세범 미네랄 파우더,이니스프리,4.33,5g ," 7,000원",페이스메이크업,23,민감성,여,5.0,True
130,노세범 미네랄 파우더,이니스프리,4.33,5g ," 7,000원",페이스메이크업,22,지성,여,5.0,True
131,노세범 미네랄 파우더,이니스프리,4.33,5g ," 7,000원",페이스메이크업,20,지성,여,5.0,True
132,미네랄 100 HD 파우더,어퓨,4.26,5.5g ," 7,000원",페이스메이크업,28,복합성,여,4.0,True
133,샘물 퍼펙트 포어 팩트,더샘,4.23,12g ," 8,000원",페이스메이크업,21,복합성,여,5.0,True
134,닥터트럽 피지제로 센텔라파우더,시드물,4.27,5g ," 12,800원",페이스메이크업,36,지성,여,5.0,True
135,뿌숭뿌숭 파우더 팩트,미팩토리,4.3,9g ," 7,800원",페이스메이크업,16,건성,여,4.0,True
136,롱래스팅 팁 컨실러 [SPF34/PA++],루나,4.46,7g ," 15,000원",페이스메이크업,31,복합성,여,5.0,True
137,롱래스팅 팁 컨실러 [SPF34/PA++],루나,4.46,7g ," 15,000원",페이스메이크업,15,건성,여,4.0,True
138,롱래스팅 팁 컨실러 [SPF34/PA++],루나,4.46,7g ," 15,000원",페이스메이크업,28,중성,여,5.0,True
139,롱래스팅 팁 컨실러 [SPF34/PA++],루나,4.46,7g ," 15,000원",페이스메이크업,32,복합성,여,5.0,True
140,롱래스팅 팁 컨실러 [SPF34/PA++],루나,4.46,7g ," 15,000원",페이스메이크업,27,민감성,여,4.0,True
141,롱래스팅 팁 컨실러 [SPF34/PA++],루나,4.46,7g ," 15,000원",페이스메이크업,16,건성,여,4.0,True
142,롱래스팅 팁 컨실러 [SPF34/PA++],루나,4.46,7g ," 15,000원",페이스메이크업,23,민감성,여,4.0,True
143,롱래스팅 팁 컨실러 [SPF34/PA++],루나,4.46,7g ," 15,000원",페이스메이크업,34,지성,여,4.0,True
144,롱래스팅 팁 컨실러 [SPF34/PA++],루나,4.46,7g ," 15,000원",페이스메이크업,23,복합성,여,5.0,True
145,롱래스팅 팁 컨실러 [SPF34/PA++],루나,4.46,7g ," 15,000원",페이스메이크업,21,민감성,여,5.0,True
146,롱래스팅 팁 컨실러 [SPF34/PA++],루나,4.46,7g ," 15,000원",페이스메이크업,26,지성,여,5.0,True
147,롱래스팅 팁 컨실러 [SPF34/PA++],루나,4.46,7g ," 15,000원",페이스메이크업,22,중성,여,4.0,True
148,롱래스팅 팁 컨실러 [SPF34/PA++],루나,4.46,7g ," 15,000원",페이스메이크업,30,민감성,여,5.0,True
149,래디언트 크리미 컨실러,나스,4.27,6ml ," 40,000원",페이스메이크업,19,건성,여,4.0,True
150,커버 퍼펙션 픽실러 [SPF30/PA++],더샘,4.26,6.5g ," 6,000원",페이스메이크업,24,민감성,여,5.0,True
151,커버 퍼펙션 픽실러 [SPF30/PA++],더샘,4.26,6.5g ," 6,000원",페이스메이크업,25,민감성,여,4.0,True
152,더블 롱웨어 커버 컨실러,페리페라,4.16,5.5g ," 6,000원",페이스메이크업,17,건성,여,5.0,True
156,디파이닝 커버 컨실러,웨이크메이크,4.15,9g ," 15,000원",페이스메이크업,29,복합성,여,4.0,True
157,디파이닝 커버 컨실러,웨이크메이크,4.15,9g ," 15,000원",페이스메이크업,31,복합성,여,5.0,True
158,풀 커버,메이크업포에버,4.11,15ml ," 42,000원",페이스메이크업,30,민감성,여,5.0,True
159,하드커버 리퀴드 컨실러 [SPF30/PA++],홀리카홀리카,4.08,7g ," 11,000원",페이스메이크업,25,민감성,여,5.0,True
160,마이 컨실러 [다크서클 커버],이니스프리,3.99,7g ," 10,000원",페이스메이크업,16,복합성,여,5.0,True
161,마이 컨실러 [다크서클 커버],이니스프리,3.99,7g ," 10,000원",페이스메이크업,30,건성,여,4.0,True
162,르 크레용 컨실러 펜슬,파리 베를린,4.01,1.5g ," 13,000원",페이스메이크업,29,건성,여,5.0,True
163,캐머플라지 크림 컨실러,캐트리스,4.05,3g ," 6,500원",페이스메이크업,24,복합성,여,4.0,True
164,워터 메이크업 베이스 [SPF50+/PA++++],3CE,4.41,45ml ," 25,000원",페이스메이크업,71,복합성,여,5.0,True
165,피치 스킨 피팅 베이스 [SPF41/PA++++],에스쁘아,4.13,30ml ," 28,000원",페이스메이크업,25,건성,여,5.0,True
166,피치 스킨 피팅 베이스 [SPF41/PA++++],에스쁘아,4.13,30ml ," 28,000원",페이스메이크업,27,민감성,여,4.0,True
167,피치 스킨 피팅 베이스 [SPF41/PA++++],에스쁘아,4.13,30ml ," 28,000원",페이스메이크업,22,건성,여,5.0,True
168,피치 스킨 피팅 베이스 [SPF41/PA++++],에스쁘아,4.13,30ml ," 28,000원",페이스메이크업,35,민감성,여,4.0,True
169,피치 스킨 피팅 베이스 [SPF41/PA++++],에스쁘아,4.13,30ml ," 28,000원",페이스메이크업,29,민감성,여,4.0,True
170,글로우 스킨밤,미샤,3.99,50ml ," 18,000원",페이스메이크업,26,민감성,여,4.0,True
171,밀착 톤데이션 [SPF50+/PA+++],지베르니,3.93,30ml ," 25,000원",페이스메이크업,32,복합성,여,4.0,True
172,더 포어페셔널,베네피트,3.89,22ml ," 46,000원",페이스메이크업,25,지성,여,5.0,True
175,더 포어페셔널,베네피트,3.89,22ml ," 46,000원",페이스메이크업,33,복합성,여,5.0,True
176,아쿠아 블레미쉬 커버 밤,피몽쉐,4.23,50ml ," 65,000원",페이스메이크업,26,건성,여,4.0,True
177,아쿠아 블레미쉬 커버 밤,피몽쉐,4.23,50ml ," 65,000원",페이스메이크업,24,복합성,여,4.0,True
178,아쿠아 블레미쉬 커버 밤,피몽쉐,4.23,50ml ," 65,000원",페이스메이크업,33,복합성,여,4.0,True
179,아쿠아 블레미쉬 커버 밤,피몽쉐,4.23,50ml ," 65,000원",페이스메이크업,34,민감성,여,4.0,True
180,결 고운 비비크림 [SPF46/PA++],토니모리,4.09,50g ," 28,000원",페이스메이크업,35,복합성,여,4.0,True
181,BB 크림 [SPF20],에르보리앙,4.1,45ml ," 40,000원",페이스메이크업,26,복합성,여,5.0,True
182,BB 크림 [SPF20],에르보리앙,4.1,45ml ," 40,000원",페이스메이크업,31,복합성,여,4.0,True
183,더메이크업 디스어포어 뷰티 밤 [SPF30/PA++],닥터자르트,4.16,50ml ," 32,000원",페이스메이크업,36,민감성,여,5.0,True
184,더메이크업 디스어포어 뷰티 밤 [SPF30/PA++],닥터자르트,4.16,50ml ," 32,000원",페이스메이크업,26,복합성,여,5.0,True
185,M 초보양 비비 크림 [SPF30/PA++],미샤,3.98,50ml ," 27,000원",페이스메이크업,21,복합성,여,5.0,True
186,M 초보양 비비 크림 [SPF30/PA++],미샤,3.98,50ml ," 27,000원",페이스메이크업,29,건성,여,4.0,True
189,이온칼슘 미네랄 비비크림 [SPF50+/PA+++],미바,3.89,50ml ," 30,000원",페이스메이크업,36,건성,여,4.0,True
191,이온칼슘 미네랄 비비크림 [SPF50+/PA+++],미바,3.89,50ml ," 30,000원",페이스메이크업,24,건성,여,4.0,True
192,일루미네이팅 서플 블레미쉬 크림 [SPF40/PA++],디어클레어스,3.78,40ml ," 15,900원",페이스메이크업,27,중성,여,4.0,True
194,스킨 블레미쉬 밤,셀퓨전씨,3.82,50ml ," 66,000원",페이스메이크업,25,중성,여,4.0,True
195,M 퍼펙트 커버 비비크림 RX [SPF42/PA+++],미샤,3.77,50ml ," 18,000원",페이스메이크업,34,복합성,여,4.0,True
198,데이롱 BB크림 [SPF37/PA++],레노덤,4.67,15g ," 38,000원",페이스메이크업,34,건성,여,5.0,True
199,잇 래디언트 씨씨 커버 [SPF30/PA++],바닐라코,3.82,30ml ," 25,000원",페이스메이크업,25,복합성,여,4.0,True
202,잇 래디언트 씨씨 커버 [SPF30/PA++],바닐라코,3.82,30ml ," 25,000원",페이스메이크업,20,민감성,여,5.0,True
203,잇 래디언트 씨씨 커버 [SPF30/PA++],바닐라코,3.82,30ml ," 25,000원",페이스메이크업,22,건성,여,5.0,True
204,잇 래디언트 씨씨 커버 [SPF30/PA++],바닐라코,3.82,30ml ," 25,000원",페이스메이크업,31,복합성,여,5.0,True
205,잇 래디언트 씨씨 커버 [SPF30/PA++],바닐라코,3.82,30ml ," 25,000원",페이스메이크업,33,복합성,여,5.0,True
206,잇 래디언트 씨씨 커버 [SPF30/PA++],바닐라코,3.82,30ml ," 25,000원",페이스메이크업,34,복합성,여,4.0,True
207,CC 레드 코렉트,에르보리앙,4.04,15ml ," 20,000원",페이스메이크업,32,건성,여,5.0,True
208,CC 레드 코렉트,에르보리앙,4.04,15ml ," 20,000원",페이스메이크업,33,건성,여,5.0,True
209,CC 레드 코렉트,에르보리앙,4.04,15ml ," 20,000원",페이스메이크업,39,건성,여,4.0,True
210,CC 레드 코렉트,에르보리앙,4.04,15ml ," 20,000원",페이스메이크업,32,지성,여,5.0,True
211,CC 레드 코렉트,에르보리앙,4.04,15ml ," 20,000원",페이스메이크업,27,복합성,여,5.0,True
212,CC 레드 코렉트,에르보리앙,4.04,15ml ," 20,000원",페이스메이크업,25,지성,여,5.0,True
213,애트모스피어 CC 크림 [SPF50/PA+++],에스케이투,4.08,30g ," 87,000원",페이스메이크업,45,복합성,여,5.0,True
217,CC 크림 [SPF50/PA+++],샤넬,3.61,30ml ," 78,000원",페이스메이크업,53,건성,여,5.0,True
218,CC 크림 [SPF50/PA+++],샤넬,3.61,30ml ," 78,000원",페이스메이크업,30,민감성,여,4.0,True
219,CC 크림 [SPF50/PA+++],샤넬,3.61,30ml ," 78,000원",페이스메이크업,24,복합성,여,4.0,True
222,렝뗑뽀렐 블라썸 프레시 페이스 컴팩트 크림(멀티 핑크 톤업 CC) [SPF15/PA+],지방시 뷰티,3.9,12g ," 77,000원",페이스메이크업,21,복합성,여,5.0,True
224,컴플리트 에센셜 씨씨크림 [SPF50+/PA++++],힐루시,4.75,35ml ," 30,000원",페이스메이크업,22,건성,여,4.0,True
225,컴플리트 에센셜 씨씨크림 [SPF50+/PA++++],힐루시,4.75,35ml ," 30,000원",페이스메이크업,21,복합성,여,5.0,True
226,컴플리트 에센셜 씨씨크림 [SPF50+/PA++++],힐루시,4.75,35ml ," 30,000원",페이스메이크업,27,건성,여,5.0,True
227,컴플리트 에센셜 씨씨크림 [SPF50+/PA++++],힐루시,4.75,35ml ," 30,000원",페이스메이크업,24,지성,여,5.0,True
228,CC크림 [SPF37/PA++],아를린,4.6,30ml ," 39,000원",페이스메이크업,31,지성,여,5.0,True
230,탑 시크릿 CC크림 컬러 코렉터,입생로랑 뷰티,4.0,40ml ," 73,000원",페이스메이크업,47,건성,여,5.0,True
231,올 나이터 메이크업 세팅 스프레이,어반디케이,4.16,118ml ," 39,000원",페이스메이크업,25,중성,여,4.0,True
233,올 나이터 메이크업 세팅 스프레이,어반디케이,4.16,118ml ," 39,000원",페이스메이크업,28,중성,여,4.0,True
234,올 나이터 메이크업 세팅 스프레이,어반디케이,4.16,118ml ," 39,000원",페이스메이크업,31,건성,여,5.0,True
235,올 나이터 메이크업 세팅 스프레이,어반디케이,4.16,118ml ," 39,000원",페이스메이크업,24,복합성,여,4.0,True
236,올 나이터 메이크업 세팅 스프레이,어반디케이,4.16,118ml ," 39,000원",페이스메이크업,34,복합성,여,4.0,True
237,올 나이터 메이크업 세팅 스프레이,어반디케이,4.16,118ml ," 39,000원",페이스메이크업,25,지성,여,5.0,True
238,올 나이터 메이크업 세팅 스프레이,어반디케이,4.16,118ml ," 39,000원",페이스메이크업,34,복합성,여,4.0,True
